metric,value,model
f1_score,0.125,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.24,cnn
f1_score,0.1,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.30303030303030304,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.16,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.1,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.125,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.0,cnn
f1_score,0.2,cnn
f1_score,0.0,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.4166666666666667,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.25,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.35714285714285715,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.1,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.32,cnn
f1_score,0.4,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.15789473684210525,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.25,cnn
f1_score,0.24,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.0,cnn
f1_score,0.06896551724137931,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.1,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.2,cnn
f1_score,0.125,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.17647058823529413,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.25,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.25,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.0,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.16,cnn
f1_score,0.38095238095238093,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.2962962962962963,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.16,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.0,cnn
f1_score,0.1,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.1875,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.0,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.0,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.16,cnn
f1_score,0.1,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.3,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.1,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.38095238095238093,cnn
f1_score,0.0,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.3,cnn
f1_score,0.0,cnn
f1_score,0.08,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.1,cnn
f1_score,0.08,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.4,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.25,cnn
f1_score,0.2962962962962963,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.4,cnn
f1_score,0.0,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.0,cnn
f1_score,0.34782608695652173,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.0,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.0,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.2,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.2,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.2962962962962963,cnn
f1_score,0.2,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.125,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.5217391304347826,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.1935483870967742,cnn
f1_score,0.0,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.07692307692307693,cnn
f1_score,0.3125,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.29411764705882354,cnn
f1_score,0.0,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.24,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.0,cnn
f1_score,0.37037037037037035,cnn
f1_score,0.06666666666666667,cnn
f1_score,0.0,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.16,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.0,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.1,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.1,cnn
f1_score,0.3,cnn
f1_score,0.4,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.125,cnn
f1_score,0.14814814814814814,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.0,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.125,cnn
f1_score,0.07692307692307693,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.125,cnn
f1_score,0.47619047619047616,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.1,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.07692307692307693,cnn
f1_score,0.0,cnn
f1_score,0.14814814814814814,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.16,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.2,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.42857142857142855,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.375,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.3,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.125,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.4,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.0,cnn
f1_score,0.3,cnn
f1_score,0.0,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.0,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.125,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.08,cnn
f1_score,0.34782608695652173,cnn
f1_score,0.0,cnn
f1_score,0.08,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.2,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.47619047619047616,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.38095238095238093,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.08,cnn
f1_score,0.16,cnn
f1_score,0.25,cnn
f1_score,0.1935483870967742,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.4,cnn
f1_score,0.125,cnn
f1_score,0.1,cnn
f1_score,0.25,cnn
f1_score,0.125,cnn
f1_score,0.25,cnn
f1_score,0.32,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.0,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.4,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.25,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.0,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.0,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2,cnn
f1_score,0.125,cnn
f1_score,0.1,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.32,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.25,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.4,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.3,cnn
f1_score,0.0,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.2,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.5263157894736842,cnn
f1_score,0.25,cnn
f1_score,0.25,cnn
f1_score,0.25,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.1,cnn
f1_score,0.08,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.20689655172413793,cnn
f1_score,0.25,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.14814814814814814,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.125,cnn
f1_score,0.0,cnn
f1_score,0.1,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.21428571428571427,cnn
f1_score,0.14814814814814814,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.125,cnn
f1_score,0.25,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.0,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.125,cnn
f1_score,0.0,cnn
f1_score,0.25,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.36363636363636365,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.14814814814814814,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.1,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.25,cnn
f1_score,0.07142857142857142,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.125,cnn
f1_score,0.07692307692307693,cnn
f1_score,0.06666666666666667,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.5,cnn
f1_score,0.0,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.42105263157894735,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.25,cnn
f1_score,0.16,cnn
f1_score,0.24242424242424243,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.2,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.25806451612903225,cnn
f1_score,0.0,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.1,cnn
f1_score,0.0,cnn
f1_score,0.3076923076923077,cnn
f1_score,0.16,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.2,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.2,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.1,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.375,cnn
f1_score,0.16,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.25,cnn
f1_score,0.125,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.08,cnn
f1_score,0.16,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.3,cnn
f1_score,0.25,cnn
f1_score,0.35294117647058826,cnn
f1_score,0.25,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.06666666666666667,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.4,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.1,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.0,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.125,cnn
f1_score,0.4444444444444444,cnn
f1_score,0.24,cnn
f1_score,0.2,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.07692307692307693,cnn
f1_score,0.2,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.4,cnn
f1_score,0.38095238095238093,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.2,cnn
f1_score,0.1,cnn
f1_score,0.3448275862068966,cnn
f1_score,0.23076923076923078,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.16,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.4166666666666667,cnn
f1_score,0.0,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.5217391304347826,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.08,cnn
f1_score,0.0,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.1,cnn
f1_score,0.0,cnn
f1_score,0.38095238095238093,cnn
f1_score,0.1,cnn
f1_score,0.07692307692307693,cnn
f1_score,0.38461538461538464,cnn
f1_score,0.25,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.38095238095238093,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.0,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.0,cnn
f1_score,0.25,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.16,cnn
f1_score,0.0,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.0,cnn
f1_score,0.14814814814814814,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.1,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2,cnn
f1_score,0.0,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2857142857142857,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.0,cnn
f1_score,0.4,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.4,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.2,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.25,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.1,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.2608695652173913,cnn
f1_score,0.0,cnn
f1_score,0.375,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.16,cnn
f1_score,0.26666666666666666,cnn
f1_score,0.16,cnn
f1_score,0.0,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.24,cnn
f1_score,0.0,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.125,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.0,cnn
f1_score,0.08695652173913043,cnn
f1_score,0.25,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.4,cnn
f1_score,0.2,cnn
f1_score,0.0,cnn
f1_score,0.07407407407407407,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.0,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.0,cnn
f1_score,0.0,cnn
f1_score,0.09523809523809523,cnn
f1_score,0.2,cnn
f1_score,0.21052631578947367,cnn
f1_score,0.3,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.18181818181818182,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.1,cnn
f1_score,0.2,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.25,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.0,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.0,cnn
f1_score,0.375,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2608695652173913,cnn
